15 26 9
16 332 29
343 319 0
280 318 297
0 91 360
350 341 348
349 341 348
340 90 1
319 6 13
338 281 299
296 303 355
31 56 61
14 49 15
340 336 299
0 339 347
53 298 51
345 318 0
295 303 354
14 15 42
282 320 337
12 323 302
17 10 52
52 341 24
299 270 337
301 327 326
270 328 297
18 347 360
19 24 13
281 270 281
340 316 350
13 27 22
16 331 355
346 285 337
12 327 301
270 281 0
348 300 333
306 283 297
24 304 2
339 341 330
360 70 90
14 345 15
270 320 332
270 301 299
0 270 270
301 11 0
337 0 342
346 340 350
338 336 298
37 13 338
270 322 331
298 322 344
11 281 355
283 282 298
331 22 0
300 298 0
320 7 10
349 340 327
53 340 26
282 270 0
15 356 20
19 25 15
297 320 356
12 31 21
15 346 1
300 326 326
29 30 0
338 283 300
19 328 337
321 283 343
320 285 342
12 0 20
300 327 359
12 323 342
29 31 358
291 296 16
15 355 22
299 319 357
280 270 270
300 298 301
331 341 0
279 318 297
334 348 359
311 311 325
361 329 6
298 345 360
28 325 18
301 285 0
75 285 61
13 8 7
293 277 338
11 344 360
334 347 337
270 31 12
300 285 302
284 317 296
15 341 348
279 299 0
31 58 62
298 296 302
297 319 13
0 339 359
306 332 297
338 328 299
340 337 349
343 329 343
345 327 320
300 320 19
9 333 321
270 14 22
31 325 21
281 282 285
17 342 359
300 329 360
316 319 302
91 15 19
65 21 50
290 311 11
0 13 24
297 303 0
297 345 361
293 270 316
342 37 33
336 0 1
338 344 20
300 284 358
16 342 360
346 300 328
20 71 15
301 328 341
