189 167 194
111 180 131
201 146 144
246 196 197
210 228 246
0 0 0
197 246 246
210 193 205
158 111 156
230 0 251
159 161 155
0 231 0
199 222 251
0 157 0
229 226 232
139 100 97
180 143 192
179 101 202
0 112 113
180 128 111
192 146 172
192 167 189
157 105 159
254 210 179
0 0 0
194 167 169
147 167 172
0 197 0
251 203 226
189 137 131
210 175 156
209 175 155
180 145 156
195 105 131
138 157 139
191 146 194
211 175 156
221 202 205
139 141 256
136 160 180
199 192 0
246 225 249
255 212 214
191 154 158
253 209 212
194 168 170
254 228 0
151 206 157
191 125 132
203 111 126
151 162 115
209 210 197
0 192 0
0 157 0
228 233 208
110 103 141
180 137 190
158 180 158
168 174 172
215 270 0
207 204 233
191 168 229
210 186 197
0 90 0
212 225 226
138 139 181
169 173 172
180 145 158
0 0 0
201 181 181
249 145 157
223 0 0
0 0 0
0 0 156
191 168 228
211 180 155
155 0 0
180 176 180
197 264 258
227 235 236
255 208 229
191 180 168
115 109 141
210 213 223
253 195 192
199 190 214
196 220 226
158 160 159
117 103 130
0 116 142
227 225 254
158 161 143
0 0 0
0 154 0
197 223 248
158 159 157
157 139 0
110 140 159
0 142 0
194 175 202
202 181 180
210 188 255
0 144 0
211 213 227
117 104 131
256 210 233
212 229 180
221 209 201
196 213 201
181 193 180
113 115 133
189 167 191
0 201 0
207 205 235
158 107 139
249 0 153
192 140 129
208 210 196
195 0 232
180 129 141
112 131 135
252 211 209
191 208 131
202 110 127
112 141 154
246 269 266
193 156 203
180 180 179
228 234 206
197 197 232
202 203 180
0 99 101
160 160 156
201 147 225
188 175 162
229 228 238
227 227 252
191 154 159
263 263 206
191 0 162
159 139 136
252 194 197
192 189 181
181 145 160
193 167 201
188 0 168
199 129 0
169 139 171
194 173 179
240 206 195
