0.5 0.28 0.4
0.5 0.55 0.5
0.43 0.6 0.58
0.57 0.49 0.46
0.43 0.51 0.5
0.51 0.5 0.35
0.56 0.5 0.5
0.63 0.87 0.76
0.49 0.57 nan
0.45 0.5 0.68
0.49 0.36 nan
0.5 0.61 0.62
0.55 0.5 0.63
0.5 0.56 0.49
0.4 0.37 0.51
0.49 0.5 0.51
0.49 0.61 0.65
0.55 0.51 0.49
0.55 0.5 0.5
0.5 0.5 0.73
0.53 0.5 0.6
0.64 0.6 0.57
0.5 nan 0.44
0.5 0.6 0.4
0.41 0.51 0.31
0.49 nan 0.51
0.59 0.5 0.5
0.58 0.5 0.59
0.49 0.59 0.72
0.46 0.36 0.38
0.33 0.5 0.27
0.5 0.61 0.5
0.57 0.38 0.36
0.49 0.37 0.5
0.56 0.5 0.62
0.49 0.5 0.57
0.49 0.6 nan
0.5 0.6 0.65
0.5 0.56 0.55
0.41 nan 0.51
0.51 0.27 0.28
nan 0.48 0.35
0.5 0.5 0.51
0.56 0.58 0.51
0.46 0.57 0.43
0.47 0.35 0.37
0.37 0.49 0.51
0.5 0.5 0.33
0.6 0.5 0.57
nan 0.26 0.51
0.61 0.59 0.72
0.63 0.51 0.65
0.5 0.5 0.52
0.5 0.5 0.52
0.59 0.49 0.39
0.5 0.5 nan
0.5 0.5 0.5
0.34 0.3 nan
0.3 0.49 0.3
0.6 0.51 0.5
0.6 0.5 0.57
0.5 0.66 0.76
0.49 0.6 0.49
0.58 0.58 0.49
0.5 0.56 0.55
0.44 0.25 0.24
0.49 0.58 0.74
0.48 0.35 0.44
0.61 0.6 0.9
0.57 0.59 0.55
0.51 0.5 0.5
0.43 0.35 0.25
nan 0.5 0.51
0.49 0.34 0.4
0.4 0.5 0.5
0.5 0.36 0.4
0.61 0.58 0.5
0.54 0.58 0.51
0.62 0.6 0.55
0.4 0.5 0.51
0.57 0.5 0.49
0.48 0.5 0.49
0.57 0.7 0.74
0.41 0.6 0.66
0.54 0.56 0.71
0.51 0.31 0.32
nan 0.32 0.43
0.54 0.49 0.41
0.35 0.6 0.69
0.4 0.4 0.43
0.5 0.5 0.07
0.56 0.55 0.72
0.49 0.39 0.49
0.61 0.5 0.6
0.37 0.49 nan
0.53 0.38 0.49
0.51 0.49 0.3
0.5 0.51 0.53
nan 0.41 0.6
0.56 0.5 0.69
0.5 0.61 0.59
0.51 0.33 0.38
0.6 0.49 0.26
nan 0.5 0.74
nan 0.34 0.35
0.68 0.7 0.75
0.51 0.35 0.25
0.52 0.7 0.76
0.6 0.62 0.72
0.55 0.57 0.73
0.53 0.5 0.53
0.44 0.4 0.25
0.49 0.56 0.57
0.64 0.57 0.66
0.48 0.57 0.52
0.45 0.34 0.51
0.44 0.37 0.25
0.5 0.5 0.51
0.61 0.5 0.64
0.49 0.5 0.5
0.35 0.37 nan
0.5 0.5 nan
0.33 0.35 0.3
0.49 0.6 0.64
0.5 0.51 0.5
0.58 0.49 0.49
0.48 0.5 0.5
0.5 0.55 0.57
0.6 0.66 0.49
0.4 0.5 0.5
0.62 0.33 0.5
0.61 nan 0.49
nan 0.38 0.33
nan 0.61 0.64
0.56 0.57 nan
0.46 0.57 0.39
0.36 0.29 nan
0.65 0.56 0.5
0.5 0.5 0.53
0.49 0.4 0.63
