0.5 0.35 0.57
0.5 0.45 0.5
0.5 0.5 0.49
0.49 nan 0.55
0.5 0.55 0.56
0.57 0.4 0.49
0.39 0.3 0.28
0.66 0.6 0.5
0.6 0.7 0.58
0.57 0.5 0.55
nan 0.35 0.36
0.5 nan 0.58
0.59 0.55 0.49
0.66 0.9 0.5
nan 0.4 0.35
0.51 0.6 0.32
0.5 0.7 0.5
0.59 0.7 0.5
0.62 0.7 0.56
0.59 0.7 0.49
0.5 0.4 0.39
0.61 0.7 0.56
0.59 0.5 0.6
0.62 0.7 0.55
0.56 0.4 0.37
0.5 0.55 0.48
0.5 0.6 0.4
0.5 0.5 nan
0.49 0.4 0.39
0.57 0.7 0.55
0.57 0.6 0.44
0.56 0.5 0.43
0.71 0.8 0.61
0.64 0.5 0.6
0.57 0.55 0.49
0.62 0.6 0.56
0.64 0.56 0.49
0.64 0.7 0.55
0.57 nan 0.58
0.5 0.49 0.35
nan 0.5 0.36
0.59 0.7 0.55
0.61 0.7 0.28
0.5 0.6 0.49
0.6 0.55 0.5
0.5 0.4 0.36
0.57 0.45 0.48
0.5 0.7 0.57
0.75 0.9 0.61
0.62 0.7 0.56
0.57 0.55 0.49
0.5 0.49 0.49
0.6 0.7 0.62
0.62 0.45 0.63
0.62 0.45 0.44
0.6 0.7 0.54
0.6 0.45 0.42
0.5 0.6 0.5
0.5 0.55 0.52
0.5 0.55 0.41
0.5 0.6 nan
0.6 0.55 0.49
0.56 0.6 0.5
0.6 0.7 0.55
0.31 0.4 0.41
0.37 0.6 0.61
0.5 0.7 0.44
0.59 0.4 0.37
0.56 0.5 0.55
0.61 0.55 0.5
0.49 0.6 0.5
0.6 0.6 0.5
0.74 0.65 0.63
0.62 0.7 0.6
0.6 0.6 0.65
0.61 0.6 0.49
0.5 0.3 0.35
0.49 0.6 0.55
0.5 0.3 0.54
0.59 0.6 0.33
0.5 0.6 0.38
0.5 0.55 nan
0.74 0.9 0.58
0.69 0.7 0.67
0.5 0.4 0.5
0.62 0.7 0.56
0.63 0.6 0.53
0.5 0.5 0.37
0.5 0.5 0.49
0.57 0.7 0.56
0.49 0.6 0.41
0.59 0.6 0.48
0.71 0.6 0.44
0.61 0.7 0.49
0.56 0.49 0.5
0.56 0.6 0.53
0.5 0.6 0.66
0.58 0.45 0.55
0.53 0.6 0.54
0.7 0.6 0.46
0.61 0.6 0.5
nan 0.55 0.39
0.5 0.5 0.4
0.57 0.7 0.4
0.58 0.4 0.49
0.56 1.0 0.63
nan 0.4 0.5
0.5 0.5 0.39
0.57 0.45 0.32
0.63 0.8 0.53
nan 0.4 0.27
nan 0.6 0.54
0.65 0.7 0.5
0.63 0.45 0.42
0.5 0.55 0.5
0.62 1.0 0.67
0.35 0.3 0.28
0.58 0.45 0.36
0.58 0.5 0.38
0.62 0.45 0.57
nan 0.6 0.54
0.56 0.45 0.61
0.5 0.6 0.31
0.5 0.35 0.39
0.5 0.4 0.49
0.57 0.45 0.54
0.63 0.7 0.49
0.51 0.6 0.49
0.5 0.4 0.32
0.5 0.5 0.36
0.58 0.7 0.49
0.59 0.55 0.5
0.57 0.35 0.42
0.61 0.6 0.51
0.63 0.45 0.42
nan 0.55 0.53
0.7 0.6 0.59
0.6 0.6 0.55
0.64 0.8 0.72
0.5 0.55 0.49
0.5 0.6 0.48
0.63 0.7 0.57
0.63 0.9 0.67
0.65 0.6 0.65
0.5 0.6 0.49
0.62 0.6 0.33
0.5 0.6 0.5
0.64 0.7 0.5
