124 129 131
180 187 190
203 223 229
180 0 194
252 196 253
148 210 150
99 104 134
188 199 168
224 223 235
158 141 198
0 114 141
181 0 178
189 212 150
158 180 180
0 138 167
105 163 139
186 248 223
158 170 158
160 223 199
193 209 194
139 139 161
225 223 234
136 160 176
189 206 197
151 201 193
122 158 180
180 200 181
115 174 0
180 211 169
180 187 222
230 251 181
135 156 170
165 163 164
158 139 180
191 191 225
215 191 233
189 202 160
189 192 199
213 0 229
180 199 176
0 197 177
194 198 213
191 194 182
103 223 249
208 208 206
180 203 181
175 186 191
156 200 180
180 190 173
188 169 157
188 212 166
168 172 155
237 245 249
100 175 181
180 193 181
197 205 191
181 195 180
180 160 180
120 210 226
122 158 181
180 203 0
191 202 150
188 207 180
250 246 234
197 198 203
103 192 180
137 161 167
191 141 233
180 168 180
211 207 198
139 162 137
186 203 176
180 201 204
229 246 228
248 224 237
205 207 170
180 111 169
105 159 177
106 99 157
241 234 206
135 168 174
157 168 0
180 195 173
189 245 206
193 200 205
208 223 251
192 232 211
180 200 177
196 223 250
192 199 225
180 195 175
211 202 234
158 177 204
194 209 195
216 205 208
181 227 223
180 168 181
180 158 181
233 207 224
158 177 207
186 226 176
0 185 181
105 139 180
197 187 155
198 196 224
180 186 187
0 158 175
180 193 204
175 187 205
187 168 159
0 128 103
0 226 211
196 248 226
180 191 181
105 168 157
237 233 185
101 103 134
180 134 180
188 185 135
159 174 180
0 159 169
100 174 180
106 163 139
180 187 179
180 168 158
175 187 193
252 234 253
179 201 176
180 210 167
180 196 174
144 180 180
189 212 160
189 236 181
188 226 175
180 192 181
0 226 232
180 174 180
192 169 177
158 180 180
115 195 180
179 201 168
188 170 159
188 226 180
180 187 180
136 158 162
190 248 195
180 180 180
192 203 180
