104 104
195 195
201 201
140 140
104 104
265 265
209 209
84 84
270 270
209 209
158 158
243 243
179 179
132 132
236 236
270 270
194 194
270 270
98 98
246 246
270 270
194 194
233 233
236 236
225 225
244 244
244 244
226 226
260 260
269 269
210 210
106 106
142 142
260 260
210 210
193 193
173 173
90 90
137 137
132 132
137 137
193 193
130 130
206 206
248 248
269 269
141 141
142 142
99 99
255 255
261 261
264 264
234 234
98 98
248 248
181 181
197 197
261 261
222 222
206 206
225 225
99 99
140 140
270 270
210 210
180 180
249 249
263 263
266 266
227 227
99 99
226 226
264 264
270 270
145 145
180 180
79 79
233 233
271 271
212 212
226 226
188 188
249 249
210 210
104 104
236 236
205 205
252 252
218 218
247 247
98 98
225 225
90 90
137 137
129 129
101 101
229 229
77 77
209 209
226 226
181 181
192 192
190 190
137 137
211 211
249 249
104 104
137 137
248 248
262 262
203 203
251 251
273 273
110 110
263 263
256 256
253 253
110 110
155 155
263 263
209 209
170 170
92 92
91 91
212 212
207 207
261 261
142 142
264 264
211 211
270 270
255 255
207 207
196 196
246 246
199 199
191 191
143 143
171 171
270 270
253 253
239 239
209 209
138 138
246 246
254 254
246 246
