338 339
270 270
299 305
269 53
346 323
18 37
332 345
4 15
49 59
321 316
360 360
360 342
11 360
13 10
345 348
327 318
297 298
298 325
55 64
344 356
17 23
353 347
325 346
14 10
25 25
18 345
352 13
1 7
297 328
322 342
21 17
16 21
359 342
18 18
282 316
270 270
359 359
302 297
352 352
18 15
336 338
19 17
331 0
343 354
0 13
34 13
314 328
33 360
22 18
19 345
319 331
0 324
323 324
324 329
16 14
20 11
298 302
25 16
340 348
334 344
281 277
351 353
3 17
17 16
17 13
352 344
16 269
302 271
360 10
51 81
283 301
280 280
19 13
14 270
14 15
297 300
-1 347
360 349
328 341
1 14
304 306
19 355
351 352
341 270
360 0
320 335
300 303
4 34
1 347
39 360
359 348
269 276
339 348
270 271
13 16
301 319
355 341
326 317
324 344
17 38
17 360
359 13
325 317
343 305
16 12
340 339
301 304
28 16
325 321
322 329
338 301
19 7
345 306
359 270
322 279
360 348
13 10
298 303
320 337
19 356
318 320
360 360
296 298
33 356
347 347
0 347
336 348
338 339
320 347
17 17
15 9
300 324
301 322
323 324
331 342
0 4
