15 12
360 0
273 285
37 46
23 48
272 270
271 277
281 305
316 306
329 355
9 32
360 0
304 311
52 39
360 1
64 70
320 336
279 276
80 89
284 287
269 299
270 270
306 328
13 360
334 325
278 302
315 306
319 328
339 349
270 270
301 286
329 331
314 305
333 328
1 360
284 300
321 343
318 326
360 360
359 338
302 324
279 282
32 20
0 0
5 14
278 303
344 344
55 26
318 332
296 283
305 310
79 67
277 304
12 360
285 280
348 346
356 356
317 307
332 333
60 55
270 295
269 274
324 323
270 270
343 325
63 90
302 306
270 270
9 0
304 312
293 308
325 326
271 270
320 347
282 270
271 279
21 360
4 360
269 270
29 360
359 360
353 5
333 307
270 270
44 47
297 306
50 35
0 0
10 21
298 301
29 29
328 344
271 270
32 25
13 3
360 360
319 308
279 298
333 360
276 299
67 79
271 269
302 287
345 340
345 345
35 29
358 1
269 270
322 329
62 67
295 308
11 16
354 8
323 318
334 327
277 283
270 275
321 340
30 0
306 331
306 315
343 333
37 40
300 296
14 22
269 270
295 308
360 360
9 0
30 45
323 297
278 315
335 320
293 281
12 24
31 57
317 308
341 346
320 315
360 0
