0.58 0.35 0.39
0.46 nan 0.53
0.58 0.6 0.6
0.5 0.49 0.49
0.58 0.55 0.49
0.49 0.5 0.49
0.56 0.35 0.37
0.5 0.6 0.63
0.48 nan 0.49
0.5 0.5 0.5
0.7 0.6 0.5
0.62 0.4 0.4
0.51 0.5 0.49
0.5 0.5 0.5
0.5 0.55 0.62
0.49 0.5 0.5
0.49 0.55 0.45
0.62 0.5 0.43
0.43 0.48 0.55
0.58 0.5 0.49
0.39 0.5 0.39
0.48 0.5 0.54
0.61 0.6 0.69
0.5 0.35 0.39
0.5 0.4 0.47
0.5 0.6 0.52
0.49 nan 0.49
0.5 nan 0.56
0.49 0.6 0.63
0.55 0.55 0.5
0.58 0.6 0.62
0.42 0.5 0.5
0.41 0.5 nan
0.49 0.55 0.58
0.57 0.55 0.51
0.5 0.5 0.49
0.49 0.55 0.54
0.6 0.55 0.5
0.41 0.55 0.51
0.51 0.55 0.5
0.4 0.5 0.37
0.42 0.5 0.5
0.34 0.5 0.47
nan 0.5 0.41
0.61 0.6 0.7
0.49 0.5 0.48
0.58 0.5 0.55
0.58 0.7 0.63
nan 0.5 0.43
0.5 0.55 0.31
0.59 0.4 0.33
0.55 0.6 0.6
0.61 0.6 0.54
0.6 0.4 0.39
0.5 0.55 0.7
0.57 0.55 0.56
0.32 0.35 0.35
0.49 nan 0.56
0.5 0.5 0.6
0.42 0.5 0.34
0.55 0.55 0.54
0.59 0.7 0.55
0.51 0.55 0.7
0.56 nan 0.49
0.55 nan 0.48
0.6 0.55 0.56
0.56 0.55 0.6
0.5 0.56 0.5
0.42 0.49 0.49
0.5 0.5 0.59
0.41 0.4 0.4
0.49 0.55 0.31
0.32 0.5 0.3
0.44 nan 0.49
0.5 0.5 0.5
0.5 0.5 0.49
0.55 0.5 nan
0.43 0.35 0.36
0.6 0.6 0.53
0.42 0.55 0.36
0.51 0.6 0.35
0.59 0.55 0.46
0.45 0.5 0.38
0.41 0.3 0.49
0.45 0.5 0.36
0.49 0.55 0.54
0.61 0.6 0.67
0.58 0.6 0.66
0.49 0.55 0.51
0.51 0.55 0.63
0.39 0.4 0.36
0.59 0.7 0.55
0.44 0.5 0.4
0.51 0.55 0.49
0.5 nan 0.49
0.49 0.55 0.6
0.49 0.4 0.37
0.41 nan 0.3
0.49 0.55 0.39
0.5 0.5 0.35
0.5 0.6 0.53
0.49 nan 0.61
0.49 0.5 0.4
0.42 0.5 0.5
0.52 0.5 0.5
0.5 0.55 0.51
0.5 0.55 0.5
0.49 0.55 0.49
0.6 0.7 0.6
0.47 0.4 0.37
0.43 nan 0.5
0.49 0.5 0.49
0.5 0.4 0.4
0.71 0.6 nan
0.5 nan 0.51
0.5 nan 0.51
nan 0.5 0.38
0.42 0.3 0.38
0.5 0.5 0.37
0.49 0.55 0.5
0.36 0.5 0.3
0.59 0.5 0.47
0.51 0.6 0.5
0.49 0.55 0.59
