0.5 0.34 0.5
0.59 0.57 0.61
0.5 0.5 0.5
0.49 0.5 0.5
0.5 0.38 0.5
0.49 0.58 0.3
0.5 0.6 0.58
0.49 0.4 0.51
0.38 0.39 0.31
0.35 0.5 0.33
0.5 0.5 0.48
0.46 0.3 0.4
0.6 0.64 0.57
0.51 0.36 0.5
0.5 0.4 0.35
0.5 0.51 0.5
0.37 0.36 0.37
0.5 0.35 0.39
0.5 0.49 0.36
0.5 0.68 0.57
0.55 0.56 0.61
0.5 0.56 0.48
0.61 0.5 0.5
0.4 0.4 0.34
0.6 0.6 0.65
0.5 0.37 0.4
0.51 0.51 0.52
0.51 0.57 nan
0.5 0.5 0.49
0.55 0.5 0.54
0.56 0.5 0.5
0.5 0.5 0.5
0.5 0.56 0.7
0.49 0.5 0.54
0.5 0.5 0.33
0.5 0.5 0.35
0.49 0.4 0.5
0.48 0.4 0.54
0.5 0.41 0.32
0.5 0.38 0.37
nan 0.37 0.26
0.54 0.5 0.49
0.5 0.5 0.56
0.48 0.5 0.6
nan 0.32 0.35
0.49 0.51 0.49
0.49 0.58 0.63
0.56 0.5 0.63
nan 0.3 0.38
0.5 0.35 0.5
0.6 0.39 0.44
0.5 0.5 0.51
0.38 0.35 0.38
0.5 0.33 0.51
0.49 0.4 0.49
0.5 0.38 0.4
0.51 0.58 0.33
0.49 0.49 0.68
0.4 0.42 0.35
0.43 0.5 0.51
0.56 0.58 0.6
0.45 0.5 0.62
0.55 0.5 0.62
0.5 0.59 0.5
0.59 0.49 0.5
0.5 0.5 0.56
0.49 0.49 0.31
0.6 0.4 0.49
0.43 0.5 0.5
0.5 0.5 0.66
0.51 0.49 0.44
0.49 0.5 0.5
0.46 0.5 0.49
0.49 0.49 nan
0.6 0.39 0.5
0.49 0.39 0.49
0.5 0.62 0.5
nan 0.38 0.31
0.5 0.42 0.49
0.55 0.55 0.5
0.49 0.57 0.65
0.39 0.41 0.51
0.49 0.42 0.5
0.49 0.57 0.51
0.56 0.39 0.3
0.5 0.51 0.3
0.4 0.55 0.5
0.49 0.59 0.49
0.5 0.51 0.49
0.49 0.55 0.57
0.48 0.39 0.5
0.41 0.56 nan
0.49 0.5 0.5
0.5 0.5 0.43
0.5 0.5 0.5
0.52 0.5 0.46
0.49 0.38 0.4
0.5 0.36 0.51
0.5 nan 0.58
0.35 0.41 0.51
0.56 0.5 0.5
nan 0.41 0.5
0.39 0.49 0.51
0.5 0.5 0.33
0.5 0.61 0.62
0.56 0.5 0.46
0.49 0.51 0.32
0.45 0.34 0.4
0.41 0.49 0.32
nan 0.38 0.5
0.5 0.5 0.53
0.49 0.33 0.33
0.5 0.5 0.54
