239 242 241
6 23 337
180 180 261
196 114 158
176 127 181
13 85 66
174 158 91
193 109 202
204 225 269
260 262 260
260 260 262
208 210 173
197 198 181
197 180 253
261 261 261
181 159 230
166 117 181
168 134 180
358 7 330
15 355 41
149 135 252
356 3 341
209 199 229
179 186 360
189 89 180
241 242 242
236 159 175
254 245 270
270 180 202
229 247 265
356 85 23
168 164 160
204 201 227
179 136 195
259 261 261
90 89 90
258 258 260
260 260 261
180 180 251
148 134 252
188 175 190
355 30 25
352 344 52
153 90 99
168 157 96
207 192 171
257 205 181
270 270 176
341 74 64
192 213 181
62 53 44
255 251 251
205 180 171
314 334 346
236 135 251
199 186 228
208 250 270
192 101 180
0 340 305
270 355 353
270 318 328
360 357 345
29 16 31
171 173 252
169 205 202
240 270 251
167 112 180
299 341 338
210 130 231
11 31 44
