242 241
6 23
180 180
196 158
176 181
85 66
174 158
193 202
204 225
260 260
260 260
208 210
197 198
197 180
261 261
181 159
166 181
168 180
358 7
15 355
149 135
356 3
209 199
179 186
189 180
242 242
159 175
254 245
180 202
229 247
356 23
164 160
204 201
179 195
261 261
90 90
258 258
260 260
180 180
148 134
188 190
30 25
352 344
90 99
168 157
207 192
205 181
270 270
74 64
192 181
62 53
251 251
180 171
334 346
236 251
199 186
250 270
192 180
340 305
355 353
318 328
360 357
29 31
171 173
205 202
240 251
167 180
341 338
210 231
31 44
