0.5 0.5 0.5
0.8 0.5 0.5
nan 0.4 0.3
0.5 0.5 0.5
0.4 0.5 0.3
1.0 0.5 0.5
0.7 0.5 0.5
0.4 0.5 0.2
0.4 0.5 0.3
0.4 0.4 0.5
0.3 0.5 0.3
0.8 0.5 0.5
0.4 0.4 0.2
0.5 0.5 0.5
0.4 0.5 0.5
0.3 0.4 0.5
0.7 0.5 0.5
0.5 0.5 0.5
0.6 0.5 0.5
0.4 0.5 0.5
0.6 0.5 0.5
0.6 0.5 0.5
0.5 0.4 nan
0.5 0.4 0.5
0.5 0.5 0.5
0.5 0.5 0.5
1.0 0.5 0.6
0.5 0.5 0.5
0.5 0.5 0.5
0.6 0.5 0.5
0.7 0.5 0.5
0.7 0.4 0.3
0.4 0.5 0.5
0.4 0.4 0.2
0.5 0.5 0.5
0.5 0.5 0.5
nan 0.4 0.3
0.3 0.5 0.5
0.8 0.4 0.5
0.6 0.4 0.5
0.5 0.5 0.5
0.4 0.4 0.5
nan 0.5 0.5
0.5 0.5 0.5
0.5 0.5 0.5
0.5 0.5 0.5
0.4 0.5 0.5
0.5 nan 0.2
0.9 0.6 0.6
0.5 0.5 0.5
0.5 0.5 0.5
0.5 0.5 0.5
0.3 0.4 0.3
0.5 0.5 0.5
0.9 0.5 0.6
nan 0.4 0.3
0.5 0.5 0.5
0.8 0.5 0.5
0.9 0.5 0.6
0.5 0.5 0.5
0.8 0.5 0.6
0.5 0.5 0.5
0.6 0.4 0.3
0.9 0.6 0.5
0.6 0.5 0.5
0.5 0.5 0.5
0.6 0.5 0.5
0.5 0.5 0.5
0.4 0.5 0.5
0.8 0.5 0.5
0.5 0.4 0.5
0.7 0.5 0.5
0.3 0.5 0.5
0.5 0.5 0.5
0.5 0.5 0.5
0.5 0.5 0.5
0.5 0.5 0.5
0.6 0.5 0.5
0.5 0.5 0.5
0.5 0.5 0.5
0.5 0.5 0.5
0.3 0.4 0.2
0.2 0.3 0.5
0.5 0.5 0.5
0.5 0.5 0.5
0.8 0.6 0.6
0.5 0.5 0.5
0.9 0.5 0.5
0.7 0.5 0.5
0.6 0.4 0.5
0.3 0.4 0.5
0.6 0.5 0.5
0.6 0.4 0.5
0.5 0.5 0.5
0.4 0.4 0.5
0.5 0.5 0.5
0.9 0.5 0.5
0.5 0.6 0.5
0.9 0.6 0.5
0.5 0.5 0.5
0.4 nan 0.5
0.5 0.5 0.5
0.7 0.5 0.5
0.7 nan 0.5
0.4 nan 0.5
0.8 0.5 0.5
0.5 0.5 0.5
0.6 0.5 0.5
0.6 0.5 0.5
0.8 0.5 0.5
0.4 0.5 0.2
0.4 0.5 0.3
0.3 0.5 0.3
0.5 0.4 0.3
0.7 0.5 0.5
0.5 0.5 0.5
0.5 0.5 0.5
0.5 0.5 0.5
0.5 0.5 0.5
0.5 0.5 0.5
0.5 0.5 0.5
1.0 nan 0.5
0.5 0.5 0.5
0.5 0.5 0.5
0.6 0.5 0.5
0.7 0.4 0.5
0.4 0.5 0.5
0.5 0.5 0.5
0.6 0.5 0.5
0.5 0.5 0.5
nan 0.4 0.5
0.7 0.5 0.5
0.7 0.5 0.5
0.6 0.5 0.5
0.8 0.5 0.5
0.7 0.5 0.5
1.0 0.4 0.6
0.5 0.5 0.5
0.8 0.5 0.5
0.4 0.4 0.5
1.0 0.4 0.5
0.7 0.5 0.5
0.8 0.5 0.5
