180 27 60
271 354 331
336 335 332
360 342 347
360 321 290
271 348 292
297 60 74
328 320 341
180 324 15
360 343 314
282 345 54
35 25 66
0 334 360
1 337 34
354 319 0
337 336 315
301 317 316
360 33 23
291 345 318
338 329 321
14 270 65
0 343 318
360 319 290
350 279 270
360 269 270
7 342 275
360 29 0
336 324 316
180 73 326
0 330 352
341 319 297
359 341 81
360 34 22
180 61 59
330 280 282
302 298 270
11 49 282
360 345 66
341 328 325
0 295 359
360 345 36
359 283 360
359 276 35
360 18 90
1 45 280
331 320 336
325 322 346
15 45 359
301 317 317
352 325 355
333 332 349
22 278 65
338 342 339
283 297 82
0 27 74
360 360 14
16 33 66
305 269 314
16 349 352
24 59 33
335 337 23
67 39 61
295 270 270
344 348 346
297 24 338
360 340 21
360 30 357
4 68 354
360 300 270
0 28 0
360 318 289
346 315 315
342 270 25
243 71 24
0 341 316
18 23 35
0 338 1
279 91 66
360 13 346
334 334 343
25 25 20
333 343 360
290 347 317
271 270 348
327 317 336
308 324 356
117 344 341
360 334 359
360 34 0
360 23 0
354 345 318
360 35 360
360 18 59
0 278 270
359 18 90
66 37 57
333 338 294
300 334 334
25 27 18
13 17 66
1 14 23
0 281 67
0 264 1
329 279 336
271 269 347
337 343 297
360 24 300
180 15 13
334 338 349
360 327 304
341 18 13
360 13 22
296 269 270
1 67 34
325 276 338
328 297 304
45 335 90
355 346 319
325 354 57
336 337 342
360 329 281
53 270 273
360 23 270
135 270 75
1 22 0
40 46 78
297 333 331
301 333 337
117 17 10
273 35 305
180 90 91
290 342 318
335 23 360
15 347 349
265 269 269
352 337 11
360 319 289
4 338 343
300 343 336
324 356 14
360 343 314
