1 12 0
1 1 1
1 12 11
12 1 1
0 1 1
11 11 12
12 12 1
11 12 12
13 1 1
11 3 11
11 11 11
1 1 1
1 2 1
1 1 1
1 1 1
10 11 11
10 11 10
12 12 11
1 1 12
12 2 2
1 12 11
12 0 12
12 2 1
12 2 1
1 12 1
1 0 12
1 1 1
1 1 0
10 9 10
1 10 2
11 12 11
1 1 2
1 0 12
12 1 1
10 11 11
10 11 10
12 12 2
12 1 1
10 11 10
10 2 1
12 12 1
10 2 1
1 1 0
12 2 1
1 1 0
1 12 0
1 2 2
10 11 11
1 10 1
10 11 10
12 12 11
8 11 10
2 2 2
1 12 1
1 1 1
12 1 2
1 1 0
12 12 12
10 11 11
12 12 12
2 12 1
12 12 1
10 11 10
12 11 1
1 1 1
11 10 0
12 12 1
12 1 1
11 0 11
1 1 1
12 12 12
1 12 1
11 11 11
0 3 2
12 2 3
12 1 1
2 1 2
12 12 12
1 1 2
12 11 0
12 12 1
1 12 12
12 12 1
12 12 1
2 1 1
1 0 12
0 1 1
10 11 11
1 1 12
1 10 1
12 12 1
0 12 1
1 2 1
1 12 1
1 12 1
12 1 1
12 0 11
10 11 11
12 10 1
12 1 1
10 12 11
1 1 1
10 11 10
2 11 2
12 11 0
10 11 11
10 11 0
2 1 1
10 11 10
10 11 10
11 12 11
1 12 1
10 11 10
1 11 1
1 12 1
